File	Length_cM
Y3088_LG9_noSus_r59_noInfo.raw	104.37401058702
Y3088_LG9_noSus_r6_noInfo.raw	102.261010974135
Y3088_LG9_noSus_r60_noInfo.raw	104.128449858487
Y3088_LG9_noSus_r61_noInfo.raw	104.483747319642
Y3088_LG9_noSus_r62_noInfo.raw	103.420789401967
Y3088_LG9_noSus_r63_noInfo.raw	104.064591483746
Y3088_LG9_noSus_r64_noInfo.raw	104.070302716554
Y3088_LG9_noSus_r65_noInfo.raw	103.074899435996
Y3088_LG9_noSus_r66_noInfo.raw	103.474304726466
Y3088_LG9_noSus_r67_noInfo.raw	103.323541423844
Y3088_LG9_noSus_r68_noInfo.raw	102.071261496825
Y3088_LG9_noSus_r69_noInfo.raw	104.633485155942
Y3088_LG9_noSus_r7_noInfo.raw	104.659130148352
Y3088_LG9_noSus_r70_noInfo.raw	104.283860216362
Y3088_LG9_noSus_r71_noInfo.raw	104.308529109949
Y3088_LG9_noSus_r72_noInfo.raw	103.473594204948
Y3088_LG9_noSus_r73_noInfo.raw	104.686565532727
Y3088_LG9_noSus_r74_noInfo.raw	103.671756690974
Y3088_LG9_noSus_r75_noInfo.raw	104.406228352883
Y3088_LG9_noSus_r76_noInfo.raw	103.178278261522
Y3088_LG9_noSus_r77_noInfo.raw	104.151088860857
Y3088_LG9_noSus_r78_noInfo.raw	98.0207036959659
Y3088_LG9_noSus_r79_noInfo.raw	103.100835313556
Y3088_LG9_noSus_r8_noInfo.raw	104.599716802895
Y3088_LG9_noSus_r80_noInfo.raw	104.417421560338
Y3088_LG9_noSus_r81_noInfo.raw	103.318673340972
Y3088_LG9_noSus_r82_noInfo.raw	102.506451191962
Y3088_LG9_noSus_r83_noInfo.raw	103.548530452582
Y3088_LG9_noSus_r84_noInfo.raw	104.471225200938
Y3088_LG9_noSus_r85_noInfo.raw	104.157887705716
Y3088_LG9_noSus_r86_noInfo.raw	103.588617813836
Y3088_LG9_noSus_r87_noInfo.raw	104.315257470178
Y3088_LG9_noSus_r88_noInfo.raw	104.819047448284
Y3088_LG9_noSus_r89_noInfo.raw	103.355106135969
Y3088_LG9_noSus_r9_noInfo.raw	104.470299078798
Y3088_LG9_noSus_r90_noInfo.raw	103.282491137228
Y3088_LG9_noSus_r91_noInfo.raw	103.674572832198
Y3088_LG9_noSus_r92_noInfo.raw	102.268268183502
Y3088_LG9_noSus_r93_noInfo.raw	103.299430353077
Y3088_LG9_noSus_r94_noInfo.raw	104.449498575704
Y3088_LG9_noSus_r95_noInfo.raw	102.754287284599
Y3088_LG9_noSus_r96_noInfo.raw	103.620222583717
Y3088_LG9_noSus_r97_noInfo.raw	103.492875210092
Y3088_LG9_noSus_r98_noInfo.raw	103.593657147254
Y3088_LG9_noSus_r99_noInfo.raw	103.319089924017
